-9.12889	-70.5028	
-9.25278	-70.6667	
-9.22005	-70.6874	
-9.20011	-70.6351	
-9.15803	-70.5995	
-9.30514	-70.4091	
-9.51205	-70.5137	
-9.5133	-70.6393	
-9.5276	-70.5738	
-9.42373	-70.5844	
-9.29042	-70.3956	
-9.30965	-70.3198	
-9.41461	-70.548	
-9.35485	-70.3424	
-9.15637	-70.4136	
-9.3403	-70.2926	
-9.38537	-70.0482	
-9.09772	-70.1287	
-9.249	-70.4361	
-9.23506	-70.4665	
-9.2046	-70.4339	
-9.22124	-70.3675	
-9.36421	-70.3385	
-9.47604	-70.4268	
-9.2632	-70.5745	
-9.19422	-70.333	
-9.30288	-70.3626	
-9.38074	-70.3087	
-9.57588	-70.2063	
-9.24705	-70.1806	
-9.31763	-70.0774	
-9.28697	-70.0396	
-9.36205	-70.0529	
-9.28023	-70.3199	
-9.23814	-70.294	
-9.26941	-70.4243	
-8.95869	-70.7332	
-8.94628	-70.3919	
-8.93886	-70.475	
-9.14279	-70.3899	
-8.84585	-70.4607	
-9.00841	-70.3337	
-9.02478	-70.352	
-8.97226	-70.2792	
-9.13909	-70.288	
-9.3024	-70.5706	
-9.1722	-70.7664	
-9.21748	-70.9126	
-9.02892	-70.8892	
-9.02796	-70.9427	
-8.98209	-70.7454	
-8.825	-70.7244	
-8.9165	-70.6624	
-8.80226	-70.5658	
-8.92618	-70.6861	
-8.7845	-70.6396	
-8.67668	-70.5271	
-8.6949	-70.5161	
-8.86919	-70.395	
-8.86326	-70.5084	
-8.85781	-70.5537	
-8.80918	-70.6443	
-8.68709	-70.5038	
-8.93221	-70.5399	
-8.94116	-70.5371	
-8.9811	-70.4068	
-9.03118	-70.7362	
-9.03419	-70.835	
-8.9475	-70.4664	
-8.91037	-70.508	
-8.80459	-70.6129	
-8.718	-70.6724	
-8.6323	-70.4941	
-8.5168	-70.5359	
-8.59283	-70.443	
-8.59972	-70.4567	
-8.56172	-70.4888	
-8.2002	-70.4364	
-8.46428	-70.5774	
-8.70841	-70.3044	
-8.71014	-70.3571	
-8.65219	-70.2971	
-8.82498	-70.3062	
-8.56493	-70.4277	
-8.74271	-70.1987	
-8.79315	-70.3064	
-8.85474	-70.3603	
-8.53563	-70.2302	
-8.43164	-70.2843	
-8.31504	-70.7154	
-8.18656	-70.4205	
-8.21364	-70.4767	
-8.23397	-70.4282	
-8.35299	-70.4695	
-8.20821	-70.5849	
-8.19383	-70.4839	
-7.94473	-70.4254	
-7.95777	-70.581	
-7.88521	-70.638	
-7.79178	-70.587	
-7.72057	-70.4397	
-7.68521	-70.4647	
-7.82445	-70.4304	
-7.67835	-70.3808	
-7.70548	-70.3303	
-7.71487	-70.2995	
-7.73447	-70.2632	
-7.61032	-70.2601	
-7.39144	-70.5033	
-7.1759	-70.7462	
-7.04913	-70.6956	
-6.97485	-70.6621	
-6.78072	-70.5718	
-6.87156	-70.3969	
-6.89639	-70.6909	
-6.76366	-70.4999	
-6.95407	-70.5901	
-7.01089	-70.4279	
-7.09327	-70.3737	
-7.06261	-70.2457	
-7.12171	-70.3801	
-7.03157	-70.413	
-7.09115	-70.6975	
-7.03844	-70.8362	
-6.85428	-70.8088	
-6.81923	-70.8698	
-6.53166	-70.8125	
-6.66619	-70.8029	
-6.61948	-70.7299	
-6.35974	-70.871	
-6.24276	-70.767	
-6.08216	-70.7391	
-6.13149	-71.0119	
-6.34809	-70.7151	
-6.25487	-70.9646	
-6.02982	-70.7782	
-5.89204	-70.6087	
-5.83472	-70.6779	
-5.85123	-70.6776	
-5.90017	-70.743	
-5.87381	-70.8433	
-5.98901	-70.7038	
-6.07703	-70.5895	
-6.30554	-70.5637	
-6.23659	-70.8488	
-6.17681	-70.9576	
-6.17151	-70.9312	
-6.07598	-71.0077	
-6.02536	-70.793	
-5.98422	-70.6501	
-6.01587	-70.7074	
-5.73338	-70.7756	
-5.49805	-70.7795	
-5.21346	-70.6514	
-4.79691	-70.6964	
-4.80392	-70.5707	
-4.78109	-70.7288	
-4.90483	-70.5348	
-5.02806	-70.5183	
-5.38433	-70.4063	
-5.50254	-70.4871	
-5.76165	-70.2381	
-6.02513	-70.1385	
-6.54115	-70.0488	
-6.69566	-70.1262	
-6.72717	-70.2062	
-6.96318	-70.1281	
-6.99377	-70.0959	
-6.96031	-70.1678	
-6.95896	-70.0718	
-7.29623	-70.314	
-7.55957	-70.2545	
-7.76829	-70.0233	
-7.69693	-70.0361	
-7.40539	-70.1007	
-7.34832	-70.0077	
-7.21667	-70.2028	
-6.83256	-70.3825	
-6.48618	-70.3076	
-6.51482	-70.1077	
-6.65808	-69.9567	
-6.59383	-69.8897	
-6.47392	-69.8813	
-6.31553	-69.9474	
-6.31369	-69.9104	
-6.41156	-70.1916	
-6.44575	-69.9849	
-6.44703	-69.7153	
-6.14174	-69.6596	
-5.93904	-69.616	
-5.97077	-69.5972	
-5.91717	-69.5463	
-6.03056	-69.4799	
-6.09726	-69.3849	
-6.07638	-69.337	
-5.9453	-69.0667	
-5.83937	-69.1683	
-5.73538	-69.0448	
-5.63282	-69.171	
-5.81269	-68.9111	
-5.83743	-69.0525	
-5.76694	-68.9412	
-5.82937	-68.8964	
-5.86753	-68.6587	
-5.92837	-68.7265	
-5.77622	-68.5241	
-5.45772	-68.4935	
-5.17156	-68.1397	
-5.02615	-68.3591	
-5.18855	-68.3406	
-5.16476	-68.3711	
-5.22141	-68.377	
-4.9716	-68.3439	
-5.01369	-68.1038	
-5.12418	-68.0903	
-5.12251	-68.2214	
-5.21029	-68.5596	
-4.99025	-68.3993	
-4.5705	-68.437	
-4.64214	-68.6098	
-4.72467	-69.0502	
-4.6307	-69.0833	
-4.53426	-69.107	
-4.49554	-69.0463	
-4.56692	-69.2957	
-4.73492	-69.3429	
-4.60984	-69.5738	
-4.66084	-70.0288	
-4.54263	-70.1623	
-4.53105	-70.4851	
-4.85238	-70.5183	
-4.97564	-70.6093	
-4.80599	-70.9499	
-4.87415	-70.9842	
-5.07097	-71.0806	
-5.20455	-71.4919	
-5.32837	-71.6099	
-5.55504	-71.4327	
-5.80209	-71.7225	
-5.80875	-72.2164	
-5.70076	-72.2116	
-5.82714	-72.3834	
-5.63113	-72.4967	
-5.69167	-72.7498	
-5.5562	-72.6574	
-5.66909	-72.494	
-5.54048	-72.0747	
-5.80373	-72.1903	
-6.04448	-72.0548	
-6.47324	-72.3578	
-6.52243	-72.328	
-6.15194	-72.2822	
-6.24527	-72.2676	
-6.47017	-72.353	
-6.41129	-72.3572	
-6.37141	-72.2447	
-6.83984	-72.2768	
-6.865	-72.1819	
-6.92923	-72.0279	
-6.95394	-72.2672	
-7.13286	-72.1535	
-7.11242	-72.2629	
-7.17094	-72.3142	
-6.98924	-72.3533	
-7.12845	-72.5281	
-7.01212	-72.2925	
-6.94515	-72.275	
-7.23164	-72.1694	
-7.24735	-72.1331	
-7.06338	-72.3343	
-6.97533	-72.1197	
-7.33711	-72.0833	
-7.76484	-72.2662	
-7.78549	-71.7182	
-7.87885	-71.6732	
-7.80028	-71.5341	
-7.70873	-71.3091	
-7.52289	-71.2971	
-7.51058	-71.3264	
-7.79427	-71.1463	
-7.80648	-71.1942	
-7.67911	-71.1683	
-7.90789	-70.8847	
-7.8313	-70.8398	
-7.70559	-70.5411	
-7.77983	-70.3114	
-8.29104	-70.2507	
-8.08364	-70.1157	
-8.11735	-69.9259	
-8.07359	-69.7282	
-8.1786	-69.1653	
-8.17974	-69.1029	
-8.20692	-68.6957	
-8.35647	-68.3015	
-7.71624	-68.4233	
-7.65609	-67.8131	
-7.42648	-67.6258	
-7.46447	-67.3197	
-7.66958	-67.0104	
-7.65094	-66.6105	
-7.19727	-66.4004	
-6.95346	-65.9757	
-6.33718	-65.8876	
-6.34419	-65.5843	
-6.2547	-65.2981	
-6.09074	-64.9526	
-5.78278	-64.7259	
-5.62012	-64.6571	
-5.42204	-65.0059	
-5.29104	-64.9907	
-5.29434	-64.6541	
-5.28558	-64.5295	
-5.2385	-64.3211	
-5.12781	-64.1583	
-5.18354	-63.816	
-5.02957	-63.8284	
-5.27413	-63.7975	
-5.3049	-63.7695	
-5.45555	-63.5949	
-5.6793	-63.5354	
-5.75231	-63.5437	
-5.82608	-63.6418	
-5.76822	-63.895	
-5.79084	-64.0137	
-5.8243	-64.0626	
-5.97805	-64.1789	
-6.23293	-64.3025	
-6.47176	-64.3986	
-6.39684	-64.5335	
-6.28282	-64.7286	
-6.42167	-64.8307	
-6.24122	-64.9282	
-6.22307	-65.0351	
-6.45525	-65.1323	
-6.25901	-65.3918	
-6.55088	-65.8072	
-6.77293	-66.0215	
-6.66054	-66.037	
-6.61694	-66.0099	
-6.7772	-65.9278	
-6.92828	-65.784	
-6.8962	-65.8562	
-7.07889	-65.4572	
-7.25836	-65.025	
-6.87999	-64.7831	
-7.281	-64.3294	
-7.52604	-64.2231	
-7.619	-63.8911	
-7.73533	-63.6371	
-7.99248	-63.3301	
-8.03745	-63.0532	
-8.046	-62.7069	
-8.25766	-62.0966	
-8.50369	-61.7953	
-8.72662	-61.6259	
-8.83772	-61.3298	
-8.76364	-60.9461	
-8.92449	-60.7078	
-8.91965	-60.2683	
-8.91874	-60.1041	
-8.76851	-60.0192	
-8.73467	-59.8406	
-8.63638	-59.7659	
-8.45601	-59.8137	
-8.44336	-59.8432	
-7.895	-60.194	
-7.41027	-60.2293	
-6.8875	-60.2332	
-6.66426	-60.6299	
-6.59922	-61.1116	
-6.04504	-61.7422	
-6.09071	-62.0687	
-6.29974	-62.4667	
-6.61872	-62.8402	
-6.83107	-63.2694	
-7.07302	-63.8036	
-7.34424	-63.9925	
-8.08765	-64.4402	
-8.45305	-64.856	
-8.90914	-64.949	
-8.84333	-65.2535	
-9.12844	-65.7798	
-9.17065	-66.0463	
-9.37717	-66.4957	
-9.59748	-66.8528	
-9.9018	-67.076	
-9.88697	-67.6064	
-10.1619	-68.0128	
-10.323	-68.2333	
-10.41	-68.5245	
-10.1883	-68.8058	
-10.1057	-69.079	
-10.1155	-69.1741	
-9.9667	-69.2909	
-9.87129	-69.3031	
-9.87085	-69.4426	
-9.81605	-69.1816	
-9.85142	-69.1379	
-9.39838	-68.9348	
-9.30062	-68.7805	
-9.11502	-68.2298	
-8.42579	-67.7653	
-8.34487	-67.3485	
-8.46707	-66.9958	
-8.53479	-66.3966	
-8.66269	-65.4538	
-8.76219	-64.5893	
-9.20992	-63.5312	
-9.00511	-62.8087	
-8.71573	-62.2216	
-8.45318	-61.6082	
-8.98722	-60.7522	
-8.81492	-60.1028	
-8.35113	-59.5162	
-8.17137	-59.2582	
-7.91715	-58.6783	
-7.55478	-58.2903	
-6.87489	-57.6681	
-6.50317	-57.0417	
-6.11627	-57.074	
-6.1005	-57.1035	
-5.92817	-56.8347	
-5.92759	-56.8012	
-6.05372	-56.579	
-6.14479	-56.423	
-6.23509	-56.1412	
-6.29395	-56.0418	
-6.86081	-56.012	
-7.08468	-55.6887	
-6.97524	-55.5879	
-7.17558	-55.7102	
-7.56811	-55.9789	
-7.78915	-56.0273	
-7.99719	-56.1176	
-7.93559	-56.5629	
-8.13087	-56.6939	
-8.05386	-57.1713	
-8.02239	-57.8073	
-8.27807	-58.3596	
-8.23359	-58.9115	
-8.28984	-59.3285	
-8.48191	-59.6083	
-8.67869	-59.8087	
-8.9845	-60.3606	
-9.23522	-60.4108	
-9.33947	-60.2498	
-9.56028	-60.5146	
-9.63115	-60.5843	
-9.47082	-60.486	
-9.27624	-60.2901	
-9.448	-60.271	
-9.55087	-60.2099	
-9.58516	-59.542	
-9.26159	-59.6206	
-9.46731	-58.9982	
-9.57053	-58.5371	
-9.43053	-57.8238	
-9.40686	-57.5541	
-9.11185	-56.9342	
-8.65287	-56.5029	
-8.18208	-56.5154	
-7.63118	-56.3389	
-7.15782	-56.2725	
-6.70964	-56.2852	
-6.22399	-56.3909	
-6.33125	-56.8498	
-6.51829	-56.7552	
-6.52955	-56.7411	
-6.76761	-56.4964	
