6.38874	73.3142	
6.32796	73.1611	
6.34398	73.2587	
6.28259	73.4145	
6.34279	73.3214	
6.41016	73.2564	
6.20931	73.2059	
6.02609	73.2779	
6.10702	73.2978	
6.25321	73.1899	
6.12173	73.2001	
6.04468	73.1367	
5.9691	73.4035	
5.82003	73.4359	
6.12528	73.2829	
5.89428	73.1708	
5.90395	73.2451	
5.96559	73.1661	
6.02104	73.1769	
5.94094	73.0771	
6.13713	73.1477	
6.15849	73.1243	
6.04181	73.1907	
6.11448	73.112	
6.14691	73.0257	
6.10135	72.9619	
6.04295	73.2852	
6.14378	73.2135	
6.30387	73.3159	
6.20502	73.3669	
6.24605	73.286	
6.21841	73.1526	
6.25711	73.1478	
6.35148	73.2201	
6.43177	73.2727	
6.24601	73.2416	
6.27714	73.3769	
6.36429	73.3512	
6.2988	73.366	
6.41267	73.3299	
6.51053	73.1267	
6.3384	73.1071	
6.45665	73.1457	
6.49852	73.1934	
6.45227	73.0912	
6.3723	73.0855	
6.4382	73.0702	
6.5374	73.0607	
6.45549	73.3166	
6.49723	73.2906	
6.69833	73.1025	
6.80323	73.1375	
6.81168	73.1641	
6.79647	73.1358	
6.63794	73.092	
6.72578	72.9443	
6.77753	73.0775	
6.76038	73.0913	
6.80159	73.0557	
6.70984	73.2186	
6.59854	73.1981	
6.68049	73.3096	
6.83462	73.2548	
6.86449	73.3224	
6.83861	73.2477	
6.79258	73.1893	
6.47715	73.3591	
6.52782	73.3145	
6.53741	73.498	
6.47136	73.3956	
6.31692	73.2361	
6.26499	73.3267	
6.24247	73.3317	
6.2244	73.3469	
6.01882	73.2317	
5.82626	73.1821	
5.51832	73.099	
5.28938	73.1401	
5.21925	73.1021	
5.16808	73.0167	
5.23806	72.9772	
5.28157	73	
5.28781	73.1612	
5.29788	73.0274	
5.393	72.9084	
5.3426	72.8776	
5.36664	72.8817	
5.08313	72.9589	
5.0946	73.0928	
5.18439	73.0625	
5.17034	73.1116	
5.00901	73.094	
5.06995	73.1366	
4.86875	73.0334	
4.88118	72.9995	
4.89618	72.9019	
4.96447	72.9319	
4.88871	72.9716	
4.88835	73.073	
5.05575	73.1475	
4.98064	73.1469	
5.0006	73.2566	
5.22833	73.1959	
5.57611	73.1412	
5.72066	73.1185	
5.71795	73.2256	
6.01184	73.2062	
6.05093	73.2424	
6.18854	73.1904	
6.20775	73.1889	
6.15592	73.1864	
6.2695	73.2934	
6.29164	73.2853	
6.45415	73.4099	
6.55674	73.3565	
6.66687	73.2282	
6.62717	73.3616	
6.63879	73.3881	
6.62549	73.3006	
6.57017	73.2042	
6.26599	73.4774	
6.12233	73.4032	
6.1558	73.4214	
5.94536	73.4323	
5.99159	73.4137	
6.09135	73.5367	
6.19201	73.5332	
6.43621	73.5548	
6.38602	73.663	
6.22648	73.5815	
6.12776	73.4472	
6.07565	73.6019	
6.07836	73.5507	
6.29869	73.4906	
6.32753	73.3437	
6.32939	73.1998	
6.05992	73.2495	
5.85949	73.2787	
5.37414	73.3399	
5.10201	73.5759	
4.81159	73.4864	
4.48333	73.5611	
4.36263	73.592	
4.25664	73.4077	
3.97924	73.5833	
3.9741	73.5047	
3.68439	73.5229	
3.74461	73.4457	
3.71539	73.3639	
3.64506	73.4058	
3.54999	73.4431	
3.51561	73.4683	
3.45476	73.5753	
3.25503	73.5461	
2.95207	73.6205	
3.10672	73.8199	
3.02892	73.5792	
3.05876	73.5535	
2.87906	73.5592	
2.76666	73.4559	
2.42455	73.6099	
2.46883	73.5732	
2.22989	73.6062	
1.93414	73.6102	
1.63364	73.4538	
1.33065	73.2803	
1.07911	73.6209	
0.894776	73.5147	
0.921418	73.5275	
1.00695	73.4966	
0.996165	73.4084	
0.943559	73.3045	
0.842428	73.2348	
0.705385	73.2812	
0.3225	73.3938	
0.107289	73.3613	
0.118678	73.4931	
-0.345384	73.6187	
-0.307576	73.6324	
-0.190655	73.3065	
-0.304833	73.2336	
-0.399824	73.3297	
-0.452639	73.3711	
-0.412661	73.4199	
-0.396539	73.5276	
-0.396582	73.4202	
-0.146308	73.477	
-0.180438	73.5893	
0.238114	73.5203	
0.379963	73.5149	
0.498913	73.4822	
0.431736	73.3658	
0.208013	73.2114	
0.205447	73.2597	
0.164138	73.4321	
-0.232472	73.4399	
-0.251665	73.5738	
0.127738	73.6032	
0.543893	73.5306	
0.664462	73.6331	
0.86608	73.7641	
0.973414	73.808	
1.06635	73.7714	
1.11743	73.7728	
1.25997	73.782	
1.29933	73.8495	
1.14584	73.9723	
1.30164	73.9872	
1.25592	73.6494	
1.2701	73.5638	
1.32999	73.5635	
1.25651	73.5372	
0.967228	73.3462	
0.529853	73.2026	
0.454489	73.2032	
0.398601	73.1439	
0.485823	73.0519	
0.481962	73.2217	
0.813253	73.3152	
1.14981	73.3159	
1.16922	73.203	
1.50542	73.1992	
1.45296	73.1401	
1.4622	73.0871	
1.55954	73.2235	
1.60906	73.2479	
1.39593	73.2085	
1.12033	73.2426	
0.970224	73.2925	
1.1747	72.9605	
1.19644	73.0261	
1.17887	72.9781	
1.14339	73.0194	
1.20575	72.8998	
1.33842	72.8232	
1.16019	72.6265	
1.14261	72.6751	
0.891074	72.6144	
0.467408	72.6772	
0.394931	72.4897	
0.556764	72.3984	
0.72938	72.2923	
0.969218	72.2281	
1.53274	72.382	
1.53614	72.2868	
1.68919	72.2678	
1.7515	72.1673	
1.86877	72.2892	
1.91481	72.3347	
1.8985	72.3984	
2.18505	72.329	
2.36341	72.2775	
2.56422	72.3937	
2.81595	72.3474	
3.05092	72.3973	
3.09269	72.3901	
3.16093	72.4454	
3.31532	72.6389	
3.71378	72.627	
4.37191	72.536	
4.79253	72.684	
5.07401	72.7978	
5.40665	72.8727	
5.67945	72.743	
5.7745	72.7671	
5.87084	72.7398	
6.01645	72.8312	
6.33705	72.6543	
6.58976	72.8683	
6.83186	73.0767	
7.18464	72.9976	
7.22423	72.9502	
7.21548	73.0347	
6.93959	73.2016	
6.78052	73.1324	
6.6595	73.1262	
6.55782	73.1584	
6.67808	73.0362	
6.54315	72.8452	
6.16864	73.0005	
5.87684	73.032	
5.67984	73.1236	
5.49964	72.9583	
5.37443	72.8552	
5.33135	72.7772	
5.18731	72.8002	
4.82653	72.9241	
4.68304	72.8738	
4.74783	72.9677	
4.84279	72.7649	
4.42671	72.777	
4.21952	72.8334	
3.94105	73.0054	
3.97272	72.8595	
3.92872	72.9056	
4.00066	72.7399	
4.07658	72.722	
4.02025	72.7305	
3.94731	72.6871	
4.13978	72.7081	
4.39148	72.6907	
4.68637	72.7308	
5.2209	72.8738	
5.74284	72.9642	
6.2141	72.9619	
6.52997	73.158	
6.77309	73.2006	
6.96406	73.2899	
7.28415	73.7317	
7.2533	73.83	
7.16883	74.0914	
7.30775	74.2755	
7.22697	74.4887	
6.97583	74.6895	
7.09647	74.8276	
7.01308	74.9583	
7.0727	74.9556	
6.81002	74.9437	
6.68642	75.0205	
6.24681	74.8453	
6.12043	74.9784	
6.02786	74.95	
5.81118	74.6597	
5.5734	74.7162	
5.50445	74.5855	
5.3999	74.419	
5.0527	74.2791	
4.85825	74.2756	
4.63725	74.1077	
4.90154	73.8479	
5.01902	73.7238	
5.22253	73.4933	
5.106	73.4187	
5.36379	73.1629	
5.48125	72.9321	
5.75134	72.7599	
6.01588	72.6034	
6.02349	72.3931	
6.07788	72.2644	
6.29475	72.4398	
6.34085	72.433	
6.67351	72.4571	
6.78712	72.6651	
6.53529	72.84	
6.10739	72.9911	
5.81727	73.1775	
5.55811	73.3036	
5.22456	73.376	
5.06473	73.6313	
4.76836	73.7339	
4.54591	73.8153	
4.09179	74.1856	
3.52082	74.3406	
3.08779	74.5454	
2.78736	74.7794	
2.56873	74.875	
2.71446	75.188	
2.88141	75.3515	
3.00221	75.5443	
2.89958	75.5416	
2.94521	75.5494	
3.10115	75.629	
3.25846	75.5901	
3.69683	75.4931	
4.20313	75.3427	
4.78889	75.4576	
5.08645	75.2888	
5.53608	75.2145	
6.38103	75.1751	
6.70689	74.9423	
6.59165	74.9701	
6.7248	74.9998	
7.01927	75.1952	
7.14067	75.3584	
7.18645	75.4634	
7.04413	75.6755	
6.62538	75.5391	
6.14347	75.4638	
5.39631	75.5352	
5.01597	75.5156	
4.74702	75.2849	
4.54303	75.0948	
4.359	75.1385	
4.33835	74.9371	
4.38348	74.8684	
4.29753	74.5948	
4.00168	74.2998	
3.94039	73.9339	
4.00089	73.5508	
4.52394	73.3167	
5.0224	72.982	
5.74635	72.9428	
5.98696	72.8909	
6.35897	72.6086	
6.97678	72.5892	
7.38495	72.5666	
7.56426	72.5214	
7.94877	72.5449	
8.33563	72.5115	
8.56635	72.8058	
8.29341	73.0561	
8.46575	73.4486	
8.18854	73.483	
7.73586	73.4816	
7.1577	73.783	
6.77082	73.8098	
6.31135	74.0455	
5.66011	74.448	
5.52653	74.5855	
5.76708	74.8169	
5.81098	75.1002	
5.46354	75.2461	
5.59448	75.2397	
5.77345	75.4052	
5.95258	75.3846	
6.5794	75.5201	
6.85956	75.5514	
7.76316	75.6769	
8.78916	75.8519	
9.35788	75.9716	
9.6524	76.1209	
10.003	76.2288	
10.1654	76.5262	
10.233	76.4071	
10.2252	76.5817	
10.2982	76.7339	
10.25	76.777	
10.1853	76.9491	
9.99162	77.1777	
9.50228	77.0158	
8.71981	77.1674	
8.55264	77.1439	
8.37204	76.9306	
7.98398	76.8239	
7.80943	76.49	
7.8788	76.3051	
8.20789	76.0221	
8.68797	75.5364	
9.03295	75.1021	
9.07911	74.8154	
9.13785	74.3857	
9.00574	74.1857	
9.01583	73.7364	
9.33123	73.5588	
9.4101	73.3969	
9.54082	73.2007	
9.36364	73.104	
8.76279	72.9863	
7.87856	72.9705	
7.42262	72.9998	
7.29271	73.2185	
6.75082	73.3198	
6.71417	73.3652	
6.35529	73.654	
6.08049	73.6315	
5.97235	73.7671	
6.07171	73.9547	
6.15446	74.2007	
6.11088	74.2742	
6.57335	74.6676	
7.26718	74.7707	
8.04369	75.0275	
8.71417	75.0251	
9.57344	75.344	
9.95993	75.4758	
10.0752	75.8448	
10.33	76.3128	
10.5115	76.4597	
10.4798	76.6717	
10.13	77.1406	
9.46544	77.6695	
9.15023	78.1742	
8.82206	78.4201	
8.39883	78.7051	
7.49809	78.8041	
7.03744	78.7849	
6.77204	78.697	
6.70936	78.5427	
6.71488	78.401	
6.96888	78.2886	
7.64933	78.1002	
8.63468	77.3597	
9.09171	76.8813	
9.50101	76.2894	
10.3909	75.6047	
10.8695	74.9981	
11.6462	74.3565	
12.304	73.8813	
12.5314	73.7196	
12.6229	73.329	
12.5023	73.0195	
12.2143	72.7178	
11.2579	72.5061	
10.5434	72.4807	
9.83429	72.3609	
9.28178	72.048	
8.91877	72.0497	
8.85625	72.2969	
8.94129	72.3191	
8.73462	72.4891	
8.35546	72.593	
7.94655	72.9655	
8.26242	73.3036	
8.66586	73.3544	
9.25813	73.5482	
9.9148	73.7518	
10.7932	74.2879	
11.2801	74.7125	
11.7977	75.3868	
12.3019	75.9208	
12.7012	76.2725	
12.7509	76.455	
12.8567	76.9826	
12.9701	77.6539	
12.3946	78.1686	
11.9135	78.5807	
11.4078	79.2467	
10.7775	79.4058	
10.5235	79.815	
10.2957	79.8494	
10.0897	80.1208	
9.99605	80.1506	
9.99007	79.9881	
9.93399	79.7714	
9.89413	79.5691	
9.85383	79.2419	
10.1589	78.673	
10.6653	78.2868	
11.1147	77.9135	
11.0942	77.5611	
11.276	77.3104	
11.3195	76.7451	
11.5518	76.133	
11.5322	75.7091	
11.3302	75.2181	
10.7429	74.857	
9.99836	74.6348	
9.31254	74.2142	
9.3762	73.9931	
9.34297	73.6452	
8.80473	73.6376	
8.69185	73.4583	
8.80247	73.3775	
8.72713	73.2316	
8.72223	73.0921	
9.01287	73.0873	
9.85517	73.1528	
10.6322	73.3435	
11.2063	73.3139	
12.3479	73.5439	
13.0646	74.058	
13.2376	74.1014	
13.4073	74.4639	
13.7086	74.7628	
13.6858	75.4712	
13.0522	76.283	
12.6373	77.1327	
12.3674	77.7858	
12.0657	78.2638	
11.2063	78.8673	
10.9055	79.213	
10.1521	79.5206	
9.83278	79.9723	
9.66934	80.3246	
9.73939	80.4036	
9.71361	80.5312	
9.88928	80.4996	
10.1076	80.3454	
10.7945	79.969	
11.3709	79.5141	
11.7139	79.2866	
12.3548	78.9797	
13.0205	78.5974	
13.5702	78.041	
14.2107	77.5541	
14.3449	77.1562	
14.628	76.5649	
14.5752	76.0995	
14.3052	75.8459	
13.7989	75.6673	
13.7136	75.3304	
13.3544	75.0097	
13.1026	74.7531	
12.4581	74.6148	
12.1538	74.3555	
11.9953	74.294	
11.8802	74.3576	
11.3204	74.1979	
11.2025	74.3381	
11.1282	74.1816	
11.5132	74.1156	
12.0648	74.0563	
12.8158	73.9702	
13.5775	73.9779	
14.7836	74.1196	
15.5921	74.1471	
16.1782	74.3631	
16.3714	74.5283	
16.4033	75.0794	
16.4946	75.5965	
16.9074	76.3066	
17.0251	76.9085	
16.531	77.7515	
15.9837	78.3456	
15.3666	79.1184	
15.3339	79.6942	
14.798	80.1271	
13.9103	80.7866	
13.8408	81.2189	
13.8824	81.4756	
13.9889	81.6752	
13.7989	81.9852	
13.9297	81.8317	
13.9747	81.7443	
14.2801	81.6581	
14.737	81.1246	
14.9963	81.0338	
15.1374	80.7341	
15.406	80.3681	
15.9658	80.1318	
16.8889	79.6592	
17.0902	79.4369	
17.0414	79.0189	
17.1056	78.6415	
16.9163	78.3065	
16.2947	78.3687	
16.0913	78.1769	
16.2184	77.8711	
16.1206	77.5363	
15.5618	77.2686	
14.9536	76.9543	
14.456	76.8941	
14.0109	76.5947	
13.8163	76.3404	
13.6903	76.0493	
14.187	75.6944	
14.2562	75.2387	
14.1237	75.0044	
14.0849	74.7068	
14.2113	74.5052	
14.3583	74.3653	
14.6953	74.0427	
15.1263	74.0536	
15.2729	74.2272	
15.8868	74.3051	
16.4761	74.2116	
16.8346	74.595	
16.4355	75.4468	
16.2591	75.746	
16.0919	76.2324	
16.0749	77.2459	
15.8573	77.9721	
15.5777	78.9894	
15.4693	79.7293	
15.312	80.5654	
14.6125	80.7867	
14.0632	81.0426	
13.4949	81.5015	
13.5869	81.7038	
13.8794	81.8301	
13.7998	81.7448	
13.8566	81.6479	
13.8908	81.7481	
14.3036	81.6702	
14.2375	81.3546	
14.2115	81.2757	
14.0934	80.9144	
13.9526	80.5583	
14.2604	80.2993	
14.5816	79.9275	
15.0457	79.5946	
15.1842	79.2873	
15.2293	78.7363	
15.3913	78.4356	
15.3432	78.4338	
15.6533	78.2154	
15.8037	77.6326	
16.4276	77.2284	
16.8842	77.0191	
17.2628	76.623	
17.3624	76.559	
17.24	76.4146	
17.1309	76.2282	
17.0521	75.58	
16.6686	75.3399	
16.6464	75.1675	
16.3819	74.9557	
16.3375	74.779	
16.4256	74.5258	
16.4032	74.4867	
16.3633	74.4219	
16.4791	74.5029	
16.4387	74.5256	
16.5879	74.5456	
16.3692	74.8901	
15.9066	75.2725	
15.5784	75.6892	
15.4152	75.8515	
15.6088	75.9661	
15.4925	76.3314	
15.8275	76.8282	
16.1338	77.0275	
16.5971	77.352	
17.4147	77.4823	
18.3138	77.8604	
18.6758	78.157	
19.0508	78.5127	
19.4933	78.7819	
20.0213	79.0947	
20.4008	79.2697	
20.5607	79.8431	
20.5822	80.1315	
20.6552	80.1396	
20.7768	80.4145	
20.8054	80.7277	
20.5957	80.9157	
20.5388	81.2173	
20.5239	81.3233	
20.4381	81.6502	
20.3911	81.7145	
19.8061	81.5527	
19.4965	81.246	
19.532	80.909	
19.3375	80.7449	
18.959	80.6003	
18.6472	80.4962	
18.5441	80.1008	
18.3748	79.7898	
18.492	79.4412	
18.5482	79.3401	
18.5432	79.1186	
18.3245	78.6352	
18.2157	78.4218	
18.0486	78.1734	
18.0172	77.8792	
17.8559	77.6393	
17.7865	77.2541	
17.743	77.0619	
18.2226	76.7741	
18.2198	76.7977	
18.0043	76.6272	
17.73	76.7524	
17.8615	76.3713	
17.8803	76.1519	
17.989	76.0929	
18.5429	75.9586	
18.3525	75.9094	
18.3193	76.1267	
18.8297	76.0632	
19.2788	76.0381	
19.2317	76.4555	
19.2309	76.8742	
19.3195	77.1382	
19.5653	77.1089	
19.8556	77.3824	
20.2249	77.6624	
20.3999	78.1598	
20.781	78.4648	
21.0055	78.9744	
20.6043	79.5954	
20.2869	80.029	
20.2063	80.4142	
20.16	80.6677	
20.0444	80.909	
19.9777	80.9088	
19.8083	81.2538	
19.7284	81.1853	
19.59	81.2886	
19.3229	81.4412	
19.073	81.24	
18.9956	81.3295	
18.9888	81.2393	
18.8598	81.3449	
18.5962	81.1577	
18.225	81.0813	
18.0671	80.9576	
17.9837	80.6923	
17.8025	80.1627	
17.9955	80.1261	
18.1203	80.1498	
18.3498	80.0356	
18.3621	79.8051	
18.2967	79.7746	
18.138	79.7379	
17.8	79.6511	
17.9236	79.4214	
17.797	79.1203	
17.9028	79.0043	
17.8318	78.7968	
17.663	78.2788	
17.6027	77.8066	
17.3061	77.4554	
17.0841	76.9478	
17.1646	76.7559	
17.5389	76.7314	
17.9084	76.9519	
18.157	76.7207	
18.1491	76.4161	
18.1941	76.3464	
18.4584	76.277	
18.5842	76.4404	
18.7597	76.541	
19.0664	76.7011	
19.2211	77.0552	
19.3474	77.6207	
19.327	77.8938	
19.3139	77.8449	
19.4881	78.5317	
19.9867	78.8648	
20.2209	78.9472	
20.1678	79.1286	
20.3292	79.3942	
21.1132	79.6724	
21.2544	80.0045	
20.9729	80.2882	
20.661	80.1826	
20.7382	80.4035	
20.8563	80.3768	
21.0049	80.3325	
21.2135	80.5653	
21.131	80.7905	
21.1876	81.0023	
21.4835	80.981	
21.238	81.2631	
20.9509	81.3831	
20.8428	81.3649	
20.8891	81.5304	
20.4949	81.556	
20.175	81.536	
19.9235	81.6919	
20.1213	81.4268	
20.1501	81.351	
19.8943	81.3445	
19.1928	81.1212	
18.6871	81.1908	
18.952	81.0732	
18.7218	81.0647	
18.3348	80.9367	
18.685	80.8461	
18.8649	80.3329	
19.3202	80.168	
19.3915	79.889	
19.6094	79.9146	
19.9968	79.9432	
19.895	79.7238	
19.7076	79.5669	
19.8492	79.311	
19.6678	79.199	
19.3473	79.2576	
19.2235	79.0367	
19.0185	78.9658	
19.0694	78.8116	
19.0328	78.5486	
18.9632	78.609	
18.5153	78.5292	
18.4603	78.5866	
18.3139	78.7666	
