12.173	55.5018	323.109	5.18746	1.35519	-0.304665
11.9242	54.4433	323.233	5.17839	1.31336	-0.285077
12.7057	54.3412	320.591	5.17978	1.26376	-0.220537
12.8505	54.8004	321.353	5.08552	1.24537	-0.190187
11.5451	55.2412	321.102	5.0761	1.18219	-0.181186
10.7337	55.2453	320.248	5.06799	1.21768	-0.222747
10.4852	53.3747	322.419	5.10847	1.22389	-0.226099
10.3168	53.9473	323.959	5.15109	1.19489	-0.184873
10.7233	53.7536	324.781	5.14574	1.30926	-0.184014
10.9113	53.5766	324.928	5.15248	1.36365	-0.163185
10.9585	54.3892	326.346	5.19901	1.42147	-0.175937
11.3828	53.8425	325.516	5.21644	1.48771	-0.193575
11.7279	54.0975	323.92	5.21149	1.56634	-0.221184
10.7127	54.8228	321.038	5.22852	1.63478	-0.241747
10.706	54.2728	321.354	5.26797	1.70947	-0.237617
10.6524	53.5838	322.733	5.25211	1.75128	-0.157646
11.7437	54.0732	324.294	5.27013	1.81334	-0.152968
11.6832	54.3498	323.407	5.25649	1.90873	-0.157824
12.3816	54.5709	323.194	5.26407	1.88055	-0.178027
12.1786	54.8096	324.13	5.28794	1.87727	-0.194033
11.0303	54.6944	324.686	5.3448	1.86489	-0.168821
11.4268	54.4239	324.296	5.32773	1.86464	-0.169956
10.9622	54.4631	324.765	5.33716	1.81396	-0.163556
10.7629	53.9751	325.233	5.32614	1.81196	-0.128995
10.7158	53.9779	323.579	5.34961	1.78097	-0.164453
10.4644	53.5668	322.635	5.37527	1.76968	-0.147936
10.8847	54.0144	323.86	5.39661	1.7687	-0.0989977
10.8702	54.7706	323.875	5.36109	1.68895	-0.0636536
10.2763	54.3318	325.267	5.39444	1.65516	-0.0937911
10.9245	54.8074	324.602	5.35417	1.64411	-0.0933651
10.6565	54.348	325.018	5.353	1.68701	-0.087282
10.9267	53.9161	325.368	5.35503	1.68633	-0.0995292
11.4902	54.0196	324.245	5.3571	1.67076	-0.0853527
11.1454	52.7728	323.469	5.34586	1.63508	-0.0726376
10.9139	52.5928	323.912	5.37202	1.63322	-0.0762352
11.3197	52.6999	323.945	5.40111	1.66852	-0.0694799
11.4529	53.4199	322.167	5.36986	1.68596	-0.0243336
11.3032	53.5824	321.55	5.37311	1.72686	-0.0336183
11.6386	53.782	322.069	5.3259	1.71369	-0.000392236
11.8589	54.4859	320.017	5.35142	1.6492	0.0243316
11.3238	53.8661	318.987	5.3149	1.63232	0.0497848
11.0837	53.6442	320.1	5.34092	1.64053	0.0489985
11.3554	53.8296	320.801	5.29208	1.60057	0.0413856
11.4082	54.7552	320.674	5.23712	1.62735	0.0310431
11.7381	55.42	321.149	5.20013	1.63318	0.0313378
11.4715	55.1742	320.436	5.16305	1.67175	0.0342149
12.4116	54.6845	320.448	5.16155	1.71534	0.0701385
12.3642	53.9641	319.673	5.11962	1.70821	0.113692
11.3282	53.7815	318.944	5.07266	1.5968	0.125813
12.3673	54.0761	319.291	5.05329	1.54849	0.182923
12.2794	54.2728	320.425	5.04966	1.54356	0.178001
12.0332	54.5334	319.287	4.9413	1.4531	0.195533
11.6682	54.801	318.001	4.83586	1.41918	0.188303
11.8283	54.7607	318.424	4.82068	1.38372	0.205731
11.446	55.0863	318.855	4.78243	1.39081	0.202502
11.7307	54.7834	319.573	4.77532	1.3892	0.172655
11.1371	55.7856	319.913	4.71428	1.41092	0.172245
11.2803	54.6486	319.817	4.66547	1.36232	0.162723
11.0471	54.7845	319.531	4.63131	1.28252	0.177355
10.7897	55.6061	319.134	4.61446	1.20096	0.17461
9.93804	55.5841	317.4	4.51113	1.13341	0.196097
8.69187	55.5586	318.053	4.47228	1.1331	0.182824
9.31988	55.3625	319.632	4.48592	1.20059	0.178052
9.73849	55.8651	320.116	4.43686	1.13505	0.19416
9.97792	55.052	319.327	4.37628	1.1322	0.177293
10.0887	53.8953	318.597	4.37068	1.10645	0.18259
9.48389	54.2156	319.612	4.32838	1.05854	0.188096
10.2135	55.2845	319.728	4.32876	1.15136	0.208413
10.3633	55.0147	319.182	4.27452	1.14835	0.219839
11.2769	54.6703	319.92	4.23949	1.19652	0.253226
11.4913	54.4181	318.631	4.17568	1.20239	0.263445
11.1146	55.3756	316.906	4.17523	1.20701	0.256887
9.79056	54.5301	317.767	4.1742	1.22726	0.256271
8.31422	54.2048	318.003	4.14084	1.31556	0.24205
9.56579	54.4697	318.286	4.14364	1.3416	0.245338
10.1219	54.7203	318.002	4.1592	1.37203	0.246895
9.46718	54.5444	317.335	4.16611	1.35495	0.223507
9.48506	54.3999	316.593	4.10283	1.3925	0.207359
10.1807	53.4843	317.86	4.06104	1.45831	0.20032
10.8262	54.5715	317.785	4.05193	1.58027	0.184511
11.063	54.5528	315.803	4.03862	1.58279	0.130414
10.6131	55.1587	316.813	4.0112	1.59337	0.0853168
10.4336	54.5173	315.547	4.02145	1.63784	0.0807093
11.6119	54.6859	315.858	3.9816	1.62121	0.111172
10.7746	55.63	314.754	4.01249	1.63801	0.121271
11.1024	56.0256	314.305	4.01849	1.64791	0.0614857
12.0306	54.9915	312.621	4.00982	1.64365	0.0776929
11.3576	54.3518	314.067	4.02054	1.75593	0.0745911
11.8567	53.5886	313.648	4.01519	1.74741	0.0429616
11.9979	54.7571	312.542	4.01413	1.75377	0.0396634
11.5917	53.7857	313.017	4.02392	1.70236	0.0549045
10.8965	54.7472	312.377	4.02442	1.69543	0.0770978
9.98259	54.2402	313.177	4.01632	1.71681	0.0473308
9.62044	54.7623	314.619	4.01756	1.72357	0.0591436
9.90857	54.7994	315.149	4.02276	1.67089	0.0872027
9.72001	55.1778	315.871	3.96986	1.68783	0.108973
9.96762	55.0219	314.814	3.96285	1.69501	0.136866
11.1159	55.6036	314.384	3.95045	1.75753	0.166204
11.5366	55.1082	316.36	3.94127	1.78583	0.139681
12.1144	54.9739	317.633	3.98122	1.81294	0.123117
12.8817	55.4859	319.014	3.96996	1.90921	0.114246
12.5398	55.2959	318.562	3.96555	1.93917	0.103297
12.8318	55.6075	318.655	3.95875	1.96936	0.114622
12.7167	56.08	316.916	3.95367	1.95224	0.0973465
13.0072	55.6269	316.911	3.89129	1.99423	0.110667
12.1834	55.5734	316.777	3.89312	2.13058	0.0353813
12.2754	55.4928	317.803	3.9379	2.06497	0.0304394
12.6582	57.2177	317.05	3.90259	2.02631	-0.0184505
12.5466	56.003	316.137	3.88107	2.03708	-0.0281901
12.9236	54.7572	316.694	3.94025	2.10578	-0.0803969
12.8666	54.2028	317.357	3.98428	2.12513	-0.102385
13.1897	53.9394	315.858	3.98004	2.07352	-0.0871432
14.2416	53.6957	317.561	3.99594	2.06276	-0.105302
14.422	53.8272	318.242	4.02978	2.111	-0.096043
14.0908	53.465	318.257	4.07829	2.11469	-0.129503
13.0922	54.7259	318.743	4.12152	2.12657	-0.153757
13.2768	55.0089	318.318	4.14699	2.12267	-0.157226
13.5362	54.5249	318.103	4.14884	2.18633	-0.14685
13.0773	54.0029	318.344	4.17143	2.17362	-0.121551
12.9806	54.3919	318.794	4.17991	2.14433	-0.0781848
12.7899	54.5389	318.426	4.22095	2.15413	-0.0774578
13.5623	53.9631	320.23	4.26552	2.13014	-0.112195
12.5584	54.014	320.421	4.33035	2.12521	-0.0926719
13.8159	54.2451	320.477	4.36133	2.12739	-0.0764555
14.0933	54.0315	320.898	4.39947	2.13425	-0.0876835
13.4272	54.0928	321.413	4.4723	2.10289	-0.0757093
11.9033	54.231	320.192	4.54777	2.10598	-0.0703453
12.1825	53.9328	320.239	4.60045	2.09948	-0.069894
12.3811	54.337	320.556	4.64963	2.12818	-0.0627016
12.6053	54.4455	320.925	4.7101	2.12644	-0.074922
13.4911	54.8803	320.533	4.7706	2.16876	-0.135493
14.0706	54.0869	322.178	4.81401	2.19076	-0.137347
13.9301	52.8597	322.78	4.95247	2.23161	-0.174549
14.5787	53.3269	323.545	5.04757	2.21213	-0.1928
14.2824	53.1792	324.703	5.07909	2.24817	-0.212907
13.9313	54.3604	323.858	5.19674	2.2677	-0.213557
14.4705	53.329	324.925	5.34435	2.26245	-0.228347
13.8336	52.4836	325.65	5.42712	2.17315	-0.255641
13.5655	52.0958	326.081	5.51875	2.17451	-0.227808
13.0602	52.0877	325.855	5.60394	2.08885	-0.206958
12.4922	52.1678	325.272	5.69017	2.0431	-0.189581
12.8562	52.7664	326.398	5.79652	1.97538	-0.146215
12.3428	52.5603	327.22	5.887	1.94176	-0.0962872
13.2606	52.8162	327.764	5.94691	1.86088	-0.0101014
13.4862	53.45	328.333	5.98568	1.82644	0.0113113
12.8956	53.4133	329.895	6.02419	1.80636	0.0267237
12.9091	53.7448	330.015	6.07709	1.80221	0.092889
13.2174	53.6235	329.554	6.11032	1.75839	0.139784
12.7225	53.3936	330.064	6.15078	1.75724	0.174289
13.4222	53.1527	327.676	6.16422	1.6666	0.212626
13.9479	52.091	327.452	6.15972	1.59865	0.215378
13.6499	52.6675	326.654	6.17898	1.60397	0.221713
13.8454	51.9649	325.526	6.17584	1.61134	0.18994
13.6079	52.5594	324.215	6.19469	1.60021	0.171262
13.3418	52.8168	324.384	6.24513	1.56429	0.162757
13.2105	52.7568	324.092	6.2468	1.56123	0.14876
12.7232	52.6132	324.088	6.25275	1.57769	0.0854937
12.3028	53.1323	323.34	6.2095	1.55609	0.0603939
12.3782	52.9963	323.339	6.1791	1.51965	0.0778706
12.1564	52.7844	325.535	6.20314	1.44141	0.101089
11.5908	53.2118	324.873	6.11897	1.38585	0.0780933
11.3536	53.4375	325.764	6.14117	1.40635	0.076657
11.3427	53.1033	326.773	6.15295	1.411	0.101617
12.3095	53.9443	326.857	6.15455	1.46881	0.139873
12.7542	54.0568	328.51	6.05412	1.46274	0.198773
13.3312	53.564	328.623	6.03737	1.35764	0.247422
13.4779	53.8832	329.692	6.02971	1.35763	0.27534
13.0775	54.3068	330.608	6.01695	1.34366	0.285429
12.6658	54.4452	331.753	6.0201	1.34709	0.296361
13.2302	53.0356	331.705	6.00547	1.42826	0.327919
13.6341	53.8226	332.252	6.03534	1.45669	0.355465
12.1576	53.786	333.867	6.07189	1.44974	0.334334
12.0366	54.1638	335.442	6.06943	1.46144	0.327433
11.5357	53.5026	334.559	6.08993	1.45573	0.344712
11.3733	53.0616	334.706	6.12047	1.44416	0.347836
11.5475	53.0139	336.195	6.17066	1.43219	0.267592
12.0903	53.2545	335.589	6.20397	1.39098	0.222376
12.5566	54.156	335.534	6.24767	1.37943	0.21651
12.6699	53.6184	336.515	6.30769	1.35186	0.2034
12.608	53.7306	335.979	6.37164	1.38019	0.207702
12.9316	53.397	335.956	6.42268	1.3772	0.221383
13.4366	53.5064	336.542	6.45384	1.40872	0.193693
13.4094	53.6526	335.25	6.43853	1.47207	0.228244
13.4379	52.6059	334.261	6.49786	1.55415	0.246892
12.7824	52.7681	332.552	6.50962	1.55101	0.244965
13.169	53.0665	333.785	6.5917	1.52334	0.229931
11.8599	53.0943	333.21	6.66417	1.66331	0.269742
13.3157	52.5499	331.876	6.68292	1.71524	0.25529
13.2648	52.6848	332.497	6.72975	1.71917	0.2662
13.6319	52.676	332.79	6.78482	1.76177	0.30278
13.7432	53.0888	333.032	6.79157	1.80513	0.294408
13.7073	52.6625	332.561	6.78492	1.8576	0.282233
15.3233	51.245	331.718	6.82836	1.89343	0.26767
15.7347	51.3721	331.752	6.87954	1.86828	0.244517
14.3717	52.1824	332.762	6.97717	1.80532	0.253885
15.5606	52.6004	333.471	7.04379	1.73935	0.306108
15.9983	52.0828	332.47	7.06457	1.80788	0.31976
15.6449	52.1946	332.83	7.10715	1.91098	0.335084
15.6961	51.9701	333.781	7.1464	1.89542	0.313386
14.4111	52.7122	333.837	7.18647	1.88361	0.320841
14.4612	52.2744	334.305	7.23816	1.91651	0.306436
13.9901	52.3936	334.467	7.27891	1.93651	0.286065
13.6912	51.8053	332.183	7.321	1.88958	0.258353
14.0098	50.9222	333.236	7.43461	1.88383	0.254669
14.6629	52.4219	334.055	7.43911	1.84278	0.262715
13.5986	53.4244	333.626	7.47432	1.82992	0.267104
14.4031	52.2084	334.026	7.48745	1.85109	0.293552
15.4023	52.1518	334.679	7.48112	1.88217	0.270939
14.7465	52.2898	335.966	7.51222	1.78381	0.327184
14.1649	52.1679	336.608	7.46112	1.67642	0.441764
12.9802	53.1479	336.9	7.41177	1.59292	0.507611
12.0873	51.7855	335.622	7.39877	1.52827	0.587744
13.283	52.0415	332.631	7.29405	1.50821	0.636629
12.3803	51.5297	331.227	7.15989	1.42898	0.720608
12.7334	51.1351	327.176	7.03379	1.4999	0.730227
12.332	51.848	326.373	6.95386	1.53805	0.733502
13.0011	52.1567	325.635	6.93847	1.55866	0.744166
12.8549	51.5492	323.62	6.7671	1.57634	0.73674
11.8493	51.348	323.536	6.56271	1.48526	0.704972
12.5184	51.452	320.186	6.42293	1.55325	0.626023
13.0749	52.1647	319.467	6.27196	1.63446	0.582692
12.6565	52.9876	318.922	6.19089	1.70348	0.579374
12.0701	52.6849	318.431	6.05563	1.69092	0.535338
12.6932	52.8789	317.994	5.9777	1.73108	0.508863
12.4803	52.8533	319.271	5.94515	1.74606	0.520313
13.3577	52.2579	319.292	5.79005	1.79894	0.494912
13.2898	52.7844	321.329	5.65079	1.8766	0.48339
12.6536	52.2996	321.243	5.53067	1.89356	0.510441
12.4278	52.7919	324.056	5.37897	1.96689	0.520753
11.8092	52.0933	326.696	5.25953	2.01807	0.562694
12.3506	51.5413	326.744	5.2116	2.07021	0.588493
11.8493	52.0949	326.379	5.04266	2.08815	0.59697
11.892	52.956	326.672	4.99658	2.11935	0.602598
12.6398	52.9174	328.477	4.96025	2.13974	0.598749
13.1325	53.3287	328.194	4.92243	2.15974	0.598064
13.1783	53.7726	328.793	4.91088	2.16879	0.593219
13.2052	53.8648	330.671	4.91804	2.28213	0.572603
13.6278	54.2902	332.374	4.88401	2.29175	0.557042
12.8534	55.0166	335.009	4.89157	2.34841	0.582813
12.8595	54.652	336.238	4.92287	2.37125	0.595903
13.7519	54.0527	339.278	5.00326	2.36075	0.603898
14.6223	54.4099	339.484	5.03387	2.35031	0.592958
15.2529	53.6119	340.24	5.07272	2.25548	0.546994
14.6178	54.0936	342.025	5.17725	2.19962	0.527793
15.0858	53.2216	342.063	5.25361	2.17068	0.492424
14.2274	53.8521	342.755	5.38037	2.08655	0.403238
15.0473	54.1488	340.69	5.46789	2.00721	0.382528
15.0536	54.0023	340.142	5.60105	1.86073	0.325319
14.5572	53.6197	341.186	5.68989	1.8309	0.300063
14.1405	53.8435	341.495	5.87009	1.76022	0.260478
13.3844	53.2937	340.017	6.01666	1.69025	0.222473
13.8959	54.9061	337.866	6.24715	1.65402	0.160299
13.9204	54.3121	337.048	6.44095	1.65358	0.168982
13.6011	54.2588	337.174	6.63564	1.63865	0.126196
14.2773	53.0045	337.904	6.82129	1.5842	0.115815
14.323	52.8905	336.6	6.98727	1.57928	0.152253
14.376	52.3709	336.568	7.24024	1.53619	0.155646
13.4303	51.6455	336.467	7.52356	1.49193	0.162929
13.4752	52.1487	336.035	7.71797	1.43735	0.206615
13.6553	51.9005	336.345	7.88805	1.41505	0.227761
13.6522	51.5744	336.439	8.05997	1.35678	0.298038
13.0421	51.2333	336.291	8.20837	1.27297	0.402925
13.423	50.8383	336.57	8.34512	1.16486	0.50218
13.2016	50.1104	334.168	8.40607	1.03542	0.644461
13.6141	50.3581	333.494	8.43776	0.995237	0.617685
13.5731	50.7166	334.017	8.45249	0.979776	0.668601
14.4819	50.992	335.285	8.52228	0.921821	0.647659
14.7832	50.9109	335.346	8.54127	0.878021	0.61705
15.3344	50.0605	334.653	8.53258	0.870184	0.571206
13.6063	49.6571	333.496	8.59203	0.883599	0.55183
13.684	48.9874	332.257	8.57047	0.953268	0.537964
14.7772	49.0555	330.184	8.5141	1.07895	0.482295
14.7425	51.0206	329.308	8.45307	1.06543	0.425719
15.0674	51.227	328.54	8.44074	1.11803	0.423107
14.1253	51.9559	328.923	8.35776	1.22064	0.372774
13.8601	50.7957	329.62	8.3013	1.2706	0.308597
12.6259	51.0593	330.311	8.25655	1.32153	0.284713
13.0952	50.8967	329.889	8.25088	1.29409	0.269873
13.3105	51.2075	331.132	8.2262	1.29771	0.258124
13.5387	51.2337	332.047	8.19998	1.31156	0.261251
14.7977	51.7562	335.418	8.16787	1.31961	0.262203
13.5433	52.3909	336.61	8.1106	1.39054	0.298997
14.3558	51.7095	340.091	8.04495	1.46529	0.403117
14.9123	51.5802	341.337	7.86974	1.5005	0.493546
15.5149	52.4424	341.983	7.82887	1.58223	0.486256
15.7155	52.2655	344.063	7.81771	1.70207	0.513823
16.02	52.4403	345.662	7.7663	1.8326	0.589431
15.6494	52.8958	348.214	7.76069	1.84641	0.653644
15.1571	52.4827	350.516	7.67417	1.88941	0.686695
14.9041	52.4964	351.399	7.59212	1.98609	0.675491
15.3438	52.591	352.715	7.57956	2.04495	0.675166
15.7761	52.8671	355.094	7.5395	2.06803	0.659216
16.1519	52.7183	356.659	7.51351	2.08225	0.63876
15.8203	52.2619	354.979	7.51846	2.08353	0.631361
15.6341	53.029	355.486	7.53096	2.13993	0.626488
14.053	54.1986	356.337	7.57099	2.14314	0.591942
14.1873	54.096	359.744	7.64968	2.1242	0.571064
14.4625	54.0992	361.449	7.74989	2.09024	0.506559
15.0272	53.7861	362.349	7.79067	2.07481	0.448669
15.6752	53.5343	361.591	7.85901	2.05014	0.415405
16.5675	52.8385	359.562	8.03441	2.00939	0.379024
15.297	53.2718	358.169	8.16517	1.93261	0.402022
12.6834	53.3581	358.588	8.32725	1.83539	0.373898
13.5563	53.356	357.931	8.42291	1.842	0.385127
13.9191	52.4447	356.813	8.52318	1.80728	0.419409
16.4117	51.1769	355.93	8.65489	1.67736	0.476451
16.6302	51.8601	351.64	8.68169	1.56192	0.668063
16.5649	52.0144	350.084	8.76029	1.55215	0.727275
15.4073	51.3462	346.374	8.81843	1.38516	0.865183
13.1365	50.3122	344.315	8.81916	1.30839	0.955032
13.1784	50.3893	342.077	8.76163	1.24096	1.09366
12.7508	51.5815	339.472	8.66219	1.31198	1.171
13.7417	50.9853	334.756	8.59259	1.37292	1.17893
14.7727	51.0717	333.22	8.55605	1.3853	1.18185
14.7846	50.2004	331.157	8.50326	1.46835	1.14949
15.4789	49.431	328.099	8.44615	1.54245	1.14033
15.2152	49.1004	324.014	8.32214	1.52528	1.10456
15.2171	48.9815	322.402	8.29341	1.61541	1.02561
14.5592	48.2814	320.87	8.22222	1.68649	1.00468
14.0964	47.8261	319.484	8.12944	1.71928	0.943764
13.7246	48.4881	318.368	8.12238	1.79138	0.873134
14.3455	48.2452	317.18	8.00131	1.88279	0.891134
15.6962	48.3072	317.445	7.93397	1.98144	0.864881
15.7953	49.0028	316.569	7.87598	1.9778	0.808647
15.4063	48.3088	317.868	7.88552	2.02361	0.747409
15.0118	48.3153	319.127	7.81269	2.1481	0.694215
